"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2018",48.7010008361708,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2019",49.0022597853396,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2020",49.3489262828738,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2021",49.7251328172837,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2022",50.108687688069,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2023",50.4883493613007,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2024",50.8802786083892,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2025",51.2832829467496,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2026",51.7344130671765,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2027",52.1935372150197,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2028",52.6799732795689,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","1990",0.370478390635929,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","1991",0.368874792388701,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","1992",0.436933043601813,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","1993",0.417277365355371,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","1994",0.398553605566978,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","1995",0.523867045404947,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","1996",0.621264797938765,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","1997",0.540564456786277,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","1998",0.532895586557352,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","1999",0.552443985275496,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.54450019453344,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.621602011636466,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.554867285851512,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.462410988792002,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.544311931086152,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.555795208559257,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.592626443977913,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.647299146344605,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.646425544537311,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.655124653334847,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.764548477864164,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.649789538880073,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.760676790089475,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.889579344466277,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2014",1.03875048054355,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2015",1.10172309426961,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2016",1.0632342118052,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2017",1.20044810708599,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2018",1.12606367851297,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2019",1.16451207924782,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2020",1.18405213840338,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2021",1.19730306663315,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2022",1.21195534914931,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2023",1.22516132333679,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2024",1.23782752102743,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2025",1.25069301984319,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2026",1.26381691689936,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2027",1.27685636107231,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2028",1.28958908448251,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","1990",1.50133823838675,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","1991",1.473479903,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","1992",1.46942597231837,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","1993",1.66525195324409,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","1994",1.76104689430308,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","1995",1.73045017856719,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","1996",1.77629012712847,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","1997",1.81984630556588,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","1998",1.79452963985906,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","1999",1.75329933828144,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2000",1.59727307941284,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2001",1.77520473064862,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2002",1.95793412443572,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2003",1.64007591930382,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2004",1.6798678718536,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2005",1.54514001406103,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2006",1.27516555073586,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2007",1.56805242633547,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2008",1.52813139277936,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2009",1.49990603204749,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2010",1.35735656666085,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2011",1.50923485258318,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2012",1.21394070719311,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2013",1.54368132295974,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2014",1.52164118325945,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2015",1.49118532874599,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2016",1.40005205213147,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2017",1.37591257103275,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2018",1.34646107537463,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2019",1.3415416944737,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2020",1.34571493621286,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2021",1.34430586637893,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2022",1.34379387443,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2023",1.34381948575275,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2024",1.34195175728014,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2025",1.34115065755043,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2026",1.34143219092104,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2027",1.34145485830658,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2028",1.34027132483168,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","1990",0.875349763440586,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","1991",0.852493946950683,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","1992",0.875638709646533,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","1993",0.888120037913671,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","1994",0.89955382762759,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","1995",0.96569715688829,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","1996",0.973661506181261,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","1997",0.980652902183114,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","1998",0.986687530760452,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","1999",1.02119634684803,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2000",1.00433859652241,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2001",1.02812883633927,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2002",1.16785417034648,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2003",1.05908280854743,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2004",1.07409510197179,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2005",1.08712053693326,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2006",1.10172103618353,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2007",1.11474870711895,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2008",1.12894241135023,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2009",1.14335123773432,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2010",1.15227639349751,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2011",1.16793352560472,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2012",1.16359940234571,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2013",1.15757190972941,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2014",1.11987148829762,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2015",1.15215749248294,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2016",1.15650298707728,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2017",1.14230219624038,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2018",1.12216377421872,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2019",1.04818309242728,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2020",1.05763081990358,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2021",1.03932807781953,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2022",1.0214727697354,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2023",1.00507402414804,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2024",0.986245810804587,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2025",0.970350198669091,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2026",0.953633240132819,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2027",0.937774378923138,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2028",0.922788448327165,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","1990",1.60819260384427,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","1991",1.48578282222939,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","1992",1.42244926584536,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","1993",1.4129781760021,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","1994",1.4036637470765,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","1995",1.37689163679667,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","1996",1.35099938280542,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","1997",1.32586062477797,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","1998",1.30080600152336,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","1999",1.28319657558843,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2000",1.17954817890006,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2001",1.38526483462563,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2002",1.45678774746212,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2003",1.34384029246379,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2004",1.37140954330955,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2005",1.38549591475695,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2006",1.43217948682973,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2007",1.46228952231639,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2008",1.52180950430113,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2009",1.55602821537503,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2010",1.35963712141747,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2011",1.07142831514142,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2012",1.20527292290362,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2013",0.989237621776698,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2014",0.980395294190751,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2015",0.994146081591329,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2016",0.989620344288748,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2017",0.928939559420757,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2018",0.889586735756938,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2019",0.860357858664559,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2020",0.836833824984488,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2021",0.818169913729869,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2022",0.798833283574092,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2023",0.781285311028773,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2024",0.763516055797153,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2025",0.746846885788593,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2026",0.730394513896449,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2027",0.714439226158911,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2028",0.699141144421518,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","1990",1.52085762981323,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","1991",1.53528195561121,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","1992",1.52895732689136,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","1993",1.55132149039093,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","1994",1.71794891150076,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","1995",1.81054710826064,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","1996",1.89374318339696,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","1997",2.08937746304326,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","1998",2.19191506118259,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","1999",2.30084465451279,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2000",2.42139579173999,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2001",2.5701951430073,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2002",2.54619776036549,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2003",2.51284373062008,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2004",2.51013397390779,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2005",2.49583662682731,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2006",2.50376667039723,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2007",2.49659590243622,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2008",2.47481311713196,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2009",2.46866186466149,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2010",2.54286106660759,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2011",2.06351017760901,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2012",1.78731318640676,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2013",1.91909784881435,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2014",1.91553861609167,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2015",1.91229416231905,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2016",1.83236193090223,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2017",1.83185019881353,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2018",1.77485106217965,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2019",1.73841859129956,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2020",1.73295563833349,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2021",1.72829681285754,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2022",1.72236414968468,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2023",1.71680722023281,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2024",1.71085531453691,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2025",1.70523075963675,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2026",1.69881307184679,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2027",1.69176198725876,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2028",1.68377197661651,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","1990",4.33439452973232,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","1991",4.3983139886855,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","1992",4.4978062949801,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","1993",4.60257039724587,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","1994",4.71604982506119,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","1995",4.82572004456648,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","1996",3.98414473481783,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","1997",4.48357561457469,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","1998",4.47725910640321,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","1999",4.48084457759541,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2000",4.47366882132291,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2001",4.48276794292618,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2002",4.4954638936056,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2003",4.50978734668388,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2004",4.53749409180203,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2005",4.56753409448306,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2006",5.81687548214566,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2007",5.86260685575234,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2008",5.86145800171483,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2009",5.90973753347738,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2010",5.9641814902538,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2011",6.05186988682425,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2012",6.06448736349652,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2013",6.14996199774523,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2014",6.18525068547599,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2015",6.211202703729,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2016",6.3564116039381,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2017",6.45369448775998,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2018",6.40013638391254,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2019",6.39492385504998,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2020",6.49058449520348,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2021",6.52037679012715,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2022",6.55908732407272,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2023",6.59073237726924,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2024",6.62230970573485,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2025",6.64998032532695,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2026",6.68279253958772,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2027",6.71684713572716,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2028",6.75028584944142,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","1990",0.0000013763178329655,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","1991",0.0000013383855904705,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","1992",0.0000013028899929154,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","1993",0.0000012693837808962,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","1994",0.0000012373762384848,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","1995",0.0000012065540057019,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","1996",0.00010590898014755,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","1997",0.0000066466812374786,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","1998",0.000018283102567737,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","1999",0.000017857462401644,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2000",0.0000010698562705626,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2001",0.0000010465995521,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2002",0.0000059313894046924,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2003",0.000676477322215754,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2004",0.00208527244132608,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2005",0.000299513323702376,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2006",0.000953811102281216,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2007",0.000107513775533101,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2008",0.000010009496068046,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2009",0.000070506013069194,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2010",0.000233688780166594,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2011",0.000027315900340411,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2012",0.00002674362930413,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2013",0.000026184206292417,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2014",0.00000079872269616994,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2015",0.00000078255147091097,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2016",0.00000076706697878178,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2017",0.00000075222335406613,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2018",0.00000073799704920309,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2019",0.0000038123830968464,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2020",0.00000374347900131,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2021",0.0000036773892422221,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2022",0.0000036140532809334,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2023",0.000003553379996122,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2024",0.0000034952781886449,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2025",0.0000034396394607401,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2026",0.0000033863575511941,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2027",0.0000033352887176109,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2028",0.0000032862460530651,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","1990",1.31335722267935,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","1991",1.23102649046876,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","1992",1.33964599770475,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","1993",2.0297745913997,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","1994",2.20731971915729,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","1995",2.23924109836001,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","1996",2.51342814529705,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","1997",2.670078112996,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","1998",1.92090836258296,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","1999",2.04569537236338,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2000",2.10892021769242,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2001",2.13753995666976,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2002",2.18891430497204,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2003",2.24825640745104,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2004",2.2382707232139,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2005",2.2260090747221,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2006",2.9000557781587,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2007",3.06785802149043,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2008",3.25738753801946,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2009",3.48428783908931,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2010",3.78089019707303,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2011",4.00511481909469,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2012",4.22372180322593,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2013",4.46495704643821,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2014",4.78985834537549,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2015",5.11370682702066,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2016",5.46911188326233,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2017",5.83309263320284,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2018",5.93564791764511,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2019",5.97191395762301,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2020",6.01003183483665,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2021",6.05245389881596,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2022",6.09852705906232,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2023",6.14657376183431,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2024",6.19769782334411,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2025",6.25107060825446,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2026",6.30785023570669,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2027",6.36786110925792,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2028",6.43163183519471,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","1990",3.95535238317322,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","1991",4.12456501650193,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","1992",4.30103080304291,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","1993",4.48366124190509,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","1994",4.67984445057022,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","1995",4.89416145394031,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","1996",3.02904631085885,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","1997",2.95868721554277,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","1998",2.96017431392585,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","1999",2.95882996975983,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2000",2.94580904518532,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2001",2.97441405749655,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2002",2.98828914733581,
